	Guage compr	TC Amp 2					TC Amp 3					
Min,Max,Step	
0855	85AD	04F3B9	3.8688	0.077376	1.684376	n/a	02E314	2.2555	0.045110	1.652110	n/a	
0856	85AD	04F3ED	3.8694	0.077388	1.684388	n/a	02E37B	2.2567	0.045134	1.652134	n/a	
0857	85AD	04F3F9	3.8695	0.077391	1.684391	n/a	02E3C1	2.2576	0.045151	1.652151	n/a	
0858	85AD	04F3FA	3.8696	0.077391	1.684391	n/a	02E383	2.2568	0.045136	1.652136	n/a	
0859	85AD	04F3CA	3.8690	0.077380	1.684380	n/a	02E377	2.2567	0.045133	1.652133	n/a	
0860	85AD	04F48C	3.8713	0.077426	1.684426	n/a	02E409	2.2584	0.045168	1.652168	n/a	
0861	85AD	04F419	3.8699	0.077399	1.684399	n/a	02E467	2.2595	0.045191	1.652191	n/a	
0862	85AD	04F41E	3.8700	0.077400	1.684400	n/a	02E3E5	2.2580	0.045160	1.652160	n/a	
0863	85AD	04F43C	3.8703	0.077407	1.684407	n/a	02E469	2.2596	0.045191	1.652191	n/a	
0864	85AD	04F356	3.8676	0.077352	1.684352	n/a	02E4D2	2.2608	0.045216	1.652216	n/a	
0865	85AD	04F353	3.8676	0.077351	1.684351	n/a	02E520	2.2617	0.045235	1.652235	n/a	
0866	85AD	04F3A9	3.8686	0.077372	1.684372	n/a	02E4D1	2.2608	0.045216	1.652216	n/a	
0867	85AD	04F37B	3.8680	0.077361	1.684361	n/a	02E553	2.2623	0.045247	1.652247	n/a	
0868	85AD	04F3A6	3.8686	0.077371	1.684371	n/a	02E568	2.2626	0.045252	1.652252	n/a	
0869	85AD	04F39E	3.8685	0.077369	1.684369	n/a	02E57A	2.2628	0.045256	1.652256	n/a	
0870	85AD	04F395	3.8684	0.077367	1.684367	n/a	02E5D1	2.2638	0.045277	1.652277	n/a	
0871	85AD	04F3E6	3.8693	0.077386	1.684386	n/a	02E64E	2.2653	0.045307	1.652307	n/a	
0872	85AD	04F3F6	3.8695	0.077390	1.684390	n/a	02E636	2.2650	0.045301	1.652301	n/a	
0873	85AD	04F39A	3.8684	0.077368	1.684368	n/a	02E59E	2.2632	0.045265	1.652265	n/a	
0874	85AD	04F3F9	3.8695	0.077391	1.684391	n/a	02E595	2.2631	0.045263	1.652263	n/a	
0875	85AD	04F310	3.8668	0.077335	1.684335	n/a	02E4D4	2.2608	0.045217	1.652217	n/a	
0876	85AD	04F30E	3.8667	0.077335	1.684335	n/a	02E523	2.2618	0.045235	1.652235	n/a	
0877	85AD	04F316	3.8668	0.077337	1.684337	n/a	02E574	2.2627	0.045255	1.652255	n/a	
0878	85AD	04F37E	3.8681	0.077362	1.684362	n/a	02E649	2.2653	0.045305	1.652305	n/a	
0879	85AD	04F362	3.8677	0.077355	1.684355	n/a	02E6DC	2.2670	0.045341	1.652341	n/a	
0880	85AD	04F39C	3.8684	0.077369	1.684369	n/a	02E68F	2.2661	0.045322	1.652322	n/a	
0881	85AD	04F35D	3.8677	0.077354	1.684354	n/a	02E669	2.2657	0.045313	1.652313	n/a	
0882	85AD	04F344	3.8674	0.077348	1.684348	n/a	02E6ED	2.2672	0.045345	1.652345	n/a	
0883	85AD	04F39D	3.8684	0.077369	1.684369	n/a	02E6C6	2.2668	0.045335	1.652335	n/a	
0884	85AD	04F40D	3.8698	0.077396	1.684396	n/a	02E691	2.2661	0.045323	1.652323	n/a	
0885	85AD	04F3B4	3.8687	0.077374	1.684374	n/a	02E6B3	2.2665	0.045331	1.652331	n/a	
0886	85AD	04F3EF	3.8694	0.077389	1.684389	n/a	02E6A3	2.2663	0.045327	1.652327	n/a	
0887	85AD	04F3A4	3.8685	0.077371	1.684371	n/a	02E6AA	2.2664	0.045329	1.652329	n/a	
0888	85AD	04F3C7	3.8689	0.077379	1.684379	n/a	02E733	2.2681	0.045361	1.652361	n/a	
0889	85AD	04F3D0	3.8691	0.077381	1.684381	n/a	02E6BF	2.2667	0.045334	1.652334	n/a	
0890	85AD	04F2F2	3.8664	0.077328	1.684328	n/a	02E646	2.2652	0.045305	1.652305	n/a	
0891	85AD	04F2E4	3.8662	0.077325	1.684325	n/a	02E68C	2.2661	0.045321	1.652321	n/a	
0892	85AD	04F26B	3.8648	0.077296	1.684296	n/a	02E6AD	2.2665	0.045329	1.652329	n/a	
0893	85AD	04F2E3	3.8662	0.077325	1.684325	n/a	02E619	2.2647	0.045294	1.652294	n/a	
0894	85AD	04F30C	3.8667	0.077334	1.684334	n/a	02E6B0	2.2665	0.045330	1.652330	n/a	
0895	85AD	04F2C4	3.8659	0.077317	1.684317	n/a	02E654	2.2654	0.045308	1.652308	n/a	
0896	85AD	04F2E1	3.8662	0.077324	1.684324	n/a	02E718	2.2677	0.045355	1.652355	n/a	
0897	85AD	04F25E	3.8646	0.077293	1.684293	n/a	02E695	2.2662	0.045324	1.652324	n/a	
0898	85AD	04F1EB	3.8633	0.077266	1.684266	n/a	02E684	2.2660	0.045320	1.652320	n/a	
0899	85AD	04F25C	3.8646	0.077292	1.684292	n/a	02E6A6	2.2664	0.045328	1.652328	n/a	
0900	85AD	04F300	3.8666	0.077332	1.684332	n/a	02E6EE	2.2672	0.045345	1.652345	n/a	
0901	85AD	04F25A	3.8646	0.077292	1.684292	n/a	02E6EE	2.2672	0.045345	1.652345	n/a	
0902	85AD	04F2CC	3.8660	0.077319	1.684319	n/a	02E70D	2.2676	0.045352	1.652352	n/a	
0903	85AD	04F2DB	3.8661	0.077323	1.684323	n/a	02E73F	2.2682	0.045364	1.652364	n/a	
0904	85AD	04F2F8	3.8665	0.077330	1.684330	n/a	02E72C	2.2680	0.045360	1.652360	n/a	
0905	85AD	04F36A	3.8678	0.077357	1.684357	n/a	02E712	2.2677	0.045353	1.652353	n/a	
0906	85AD	04F28A	3.8652	0.077303	1.684303	n/a	02E734	2.2681	0.045362	1.652362	n/a	
0907	85AD	04F341	3.8674	0.077347	1.684347	n/a	02E7D4	2.2700	0.045400	1.652400	n/a	
0908	85AD	04F37C	3.8681	0.077361	1.684361	n/a	02E864	2.2717	0.045434	1.652434	n/a	
0909	85AD	04F32D	3.8671	0.077342	1.684342	n/a	02E7C9	2.2699	0.045397	1.652397	n/a	
0910	85AD	04F358	3.8676	0.077353	1.684353	n/a	02E7FB	2.2704	0.045409	1.652409	n/a	
0911	85AD	04F3AD	3.8686	0.077373	1.684373	n/a	02E815	2.2708	0.045415	1.652415	n/a	
0912	85AD	04F34A	3.8675	0.077349	1.684349	n/a	02E7D8	2.2700	0.045401	1.652401	n/a	
0913	85AD	04F363	3.8678	0.077355	1.684355	n/a	02E851	2.2715	0.045429	1.652429	n/a	
0914	85AD	04F342	3.8674	0.077347	1.684347	n/a	02E850	2.2715	0.045429	1.652429	n/a	
0915	85AD	04F30F	3.8668	0.077335	1.684335	n/a	02E7E3	2.2702	0.045403	1.652403	n/a	
0916	85AD	04F2FA	3.8665	0.077330	1.684330	n/a	02E861	2.2717	0.045433	1.652433	n/a	
0917	85AD	04F2BF	3.8658	0.077316	1.684316	n/a	02E88D	2.2722	0.045444	1.652444	n/a	
0918	85AD	04F332	3.8672	0.077343	1.684343	n/a	02E8B2	2.2726	0.045453	1.652453	n/a	
0919	85AD	04F328	3.8671	0.077341	1.684341	n/a	02E8F5	2.2734	0.045469	1.652469	n/a	
0920	85AD	04F347	3.8674	0.077348	1.684348	n/a	02E875	2.2719	0.045438	1.652438	n/a	
0921	85AD	04F389	3.8682	0.077364	1.684364	n/a	02E853	2.2715	0.045430	1.652430	n/a	
0922	85AD	04F350	3.8675	0.077351	1.684351	n/a	02E8E0	2.2732	0.045464	1.652464	n/a	
0923	85AD	04F334	3.8672	0.077344	1.684344	n/a	02E8AF	2.2726	0.045452	1.652452	n/a	
0924	85AD	04F2CB	3.8659	0.077319	1.684319	n/a	02E8F3	2.2734	0.045468	1.652468	n/a	
0925	85AD	04F380	3.8681	0.077362	1.684362	n/a	02E92B	2.2741	0.045481	1.652481	n/a	
0926	85AD	04F2B7	3.8657	0.077314	1.684314	n/a	02E92C	2.2741	0.045482	1.652482	n/a	
0927	85AD	04F2B8	3.8657	0.077314	1.684314	n/a	02E8E4	2.2732	0.045465	1.652465	n/a	
0928	85AD	04F2FB	3.8665	0.077330	1.684330	n/a	02E929	2.2740	0.045481	1.652481	n/a	
0929	85AD	04F2B4	3.8657	0.077313	1.684313	n/a	02E917	2.2738	0.045477	1.652477	n/a	
0930	85AD	04F2B4	3.8657	0.077313	1.684313	n/a	02E8EE	2.2733	0.045467	1.652467	n/a	
0931	85AD	04F260	3.8647	0.077293	1.684293	n/a	02E8F0	2.2734	0.045467	1.652467	n/a	
0932	85AD	04F299	3.8653	0.077307	1.684307	n/a	02E90C	2.2737	0.045474	1.652474	n/a	
0933	85AD	04F29B	3.8654	0.077307	1.684307	n/a	02E99D	2.2754	0.045509	1.652509	n/a	
0934	85AD	04F2F0	3.8664	0.077328	1.684328	n/a	02E94A	2.2744	0.045489	1.652489	n/a	
0935	85AD	04F2CE	3.8660	0.077320	1.684320	n/a	02E9DE	2.2762	0.045524	1.652524	n/a	
0936	85AD	04F30D	3.8667	0.077335	1.684335	n/a	02E999	2.2754	0.045508	1.652508	n/a	
0937	85AD	04F2C8	3.8659	0.077318	1.684318	n/a	02E9D1	2.2761	0.045521	1.652521	n/a	
0938	85AD	04F2AC	3.8656	0.077312	1.684312	n/a	02E9A5	2.2755	0.045511	1.652511	n/a	
0939	85AD	04F2B0	3.8656	0.077312	1.684312	n/a	02EA29	2.2771	0.045542	1.652542	n/a	
0940	85AD	04F253	3.8645	0.077290	1.684290	n/a	02E9DA	2.2762	0.045523	1.652523	n/a	
0941	85AD	04F27E	3.8650	0.077301	1.684301	n/a	02E9D8	2.2761	0.045523	1.652523	n/a	
0942	85AD	04F20A	3.8636	0.077273	1.684273	n/a	02E9D2	2.2761	0.045521	1.652521	n/a	
0943	85AD	04F1FC	3.8635	0.077270	1.684270	n/a	02E9E0	2.2762	0.045525	1.652525	n/a	
0944	85AD	04F1F5	3.8634	0.077268	1.684268	n/a	02E9D3	2.2761	0.045522	1.652522	n/a	
0945	85AD	04F1DE	3.8631	0.077262	1.684262	n/a	02E979	2.2750	0.045500	1.652500	n/a	
0946	85AD	04F28B	3.8652	0.077304	1.684304	n/a	02EA32	2.2772	0.045544	1.652544	n/a	
0947	85AD	04F23B	3.8642	0.077285	1.684285	n/a	02EA0D	2.2768	0.045535	1.652535	n/a	
0948	85AD	04F1FD	3.8635	0.077270	1.684270	n/a	02E9E9	2.2763	0.045527	1.652527	n/a	
0949	85AD	04F2B4	3.8657	0.077313	1.684313	n/a	02E9AA	2.2756	0.045512	1.652512	n/a	
0950	85AD	04F2DE	3.8662	0.077323	1.684323	n/a	02E9B4	2.2757	0.045514	1.652514	n/a	
0951	85AD	04F28D	3.8652	0.077304	1.684304	n/a	02E9F0	2.2764	0.045528	1.652528	n/a	
0952	85AD	04F2BE	3.8658	0.077316	1.684316	n/a	02EA2B	2.2771	0.045542	1.652542	n/a	
0953	85AD	04F2A2	3.8655	0.077309	1.684309	n/a	02E9F9	2.2765	0.045531	1.652531	n/a	
0954	85AD	04F163	3.8617	0.077233	1.684233	n/a	02E9D5	2.2761	0.045522	1.652522	n/a	
0955	85AD	04F18E	3.8622	0.077243	1.684243	n/a	02E9B5	2.2757	0.045514	1.652514	n/a	
0956	85AD	04F1EC	3.8633	0.077266	1.684266	n/a	02E9DB	2.2762	0.045523	1.652523	n/a	
0957	85AD	04F1BA	3.8627	0.077254	1.684254	n/a	02E9D1	2.2761	0.045521	1.652521	n/a	
0958	85AD	04F205	3.8636	0.077272	1.684272	n/a	02E9DA	2.2762	0.045523	1.652523	n/a	
0959	85AD	04F1C1	3.8628	0.077255	1.684255	n/a	02EA21	2.2770	0.045540	1.652540	n/a	
0960	85AD	04F174	3.8619	0.077237	1.684237	n/a	02E9D9	2.2761	0.045523	1.652523	n/a	
0961	85AD	04F25D	3.8646	0.077293	1.684293	n/a	02E9D7	2.2761	0.045522	1.652522	n/a	
0962	85AD	04F1E9	3.8633	0.077265	1.684265	n/a	02E9D6	2.2761	0.045522	1.652522	n/a	
0963	85AD	04F1B7	3.8627	0.077253	1.684253	n/a	02E9C2	2.2759	0.045517	1.652517	n/a	
0964	85AD	04F1B3	3.8626	0.077252	1.684252	n/a	02E9F5	2.2765	0.045530	1.652530	n/a	
0965	85AD	04F1E4	3.8632	0.077264	1.684264	n/a	02E9FD	2.2766	0.045532	1.652532	n/a	
0966	85AD	04F1C1	3.8628	0.077255	1.684255	n/a	02E961	2.2747	0.045494	1.652494	n/a	
0967	85AD	04F1AB	3.8625	0.077250	1.684250	n/a	02E9C8	2.2759	0.045519	1.652519	n/a	
0968	85AD	04F234	3.8641	0.077283	1.684283	n/a	02E9DC	2.2762	0.045524	1.652524	n/a	
0969	85AD	04F214	3.8638	0.077275	1.684275	n/a	02EA23	2.2770	0.045541	1.652541	n/a	
0970	85AD	04F1FD	3.8635	0.077270	1.684270	n/a	02EA5C	2.2777	0.045554	1.652554	n/a	
0971	85AD	04F207	3.8636	0.077272	1.684272	n/a	02EA93	2.2784	0.045567	1.652567	n/a	
0972	85AD	04F185	3.8621	0.077241	1.684241	n/a	02EA03	2.2766	0.045533	1.652533	n/a	
0973	85AD	04F16E	3.8618	0.077236	1.684236	n/a	02E9A1	2.2755	0.045510	1.652510	n/a	
0974	85AD	04F15C	3.8616	0.077231	1.684231	n/a	02EAB3	2.2787	0.045575	1.652575	n/a	
0975	85AD	04F161	3.8616	0.077233	1.684233	n/a	02EA7B	2.2781	0.045562	1.652562	n/a	
0976	85AD	04F13A	3.8612	0.077223	1.684223	n/a	02EA34	2.2772	0.045545	1.652545	n/a	
0977	85AD	04F1BA	3.8627	0.077254	1.684254	n/a	02EA88	2.2782	0.045565	1.652565	n/a	
0978	85AD	04F164	3.8617	0.077233	1.684233	n/a	02EA55	2.2776	0.045552	1.652552	n/a	
0979	85AD	04F116	3.8607	0.077215	1.684215	n/a	02EA76	2.2780	0.045560	1.652560	n/a	
0980	85AD	04F1A3	3.8624	0.077248	1.684248	n/a	02E9E2	2.2763	0.045525	1.652525	n/a	
0981	85AD	04F139	3.8612	0.077223	1.684223	n/a	02EA2E	2.2772	0.045543	1.652543	n/a	
0982	85AD	04F173	3.8618	0.077237	1.684237	n/a	02EA15	2.2769	0.045537	1.652537	n/a	
0983	85AD	04F1A0	3.8624	0.077248	1.684248	n/a	02EA12	2.2768	0.045537	1.652537	n/a	
0984	85AD	04F0FD	3.8604	0.077209	1.684209	n/a	02EA17	2.2769	0.045538	1.652538	n/a	
0985	85AD	04F14E	3.8614	0.077228	1.684228	n/a	02EA55	2.2776	0.045552	1.652552	n/a	
0986	85AD	04F0E5	3.8602	0.077203	1.684203	n/a	02EA1C	2.2769	0.045539	1.652539	n/a	
0987	85AD	04F10F	3.8607	0.077213	1.684213	n/a	02EA87	2.2782	0.045564	1.652564	n/a	
0988	85AD	04F10D	3.8606	0.077213	1.684213	n/a	02EA77	2.2780	0.045561	1.652561	n/a	
0989	85AD	04F126	3.8609	0.077219	1.684219	n/a	02EAF4	2.2795	0.045590	1.652590	n/a	
0990	85AD	04F0EF	3.8603	0.077205	1.684205	n/a	02EA05	2.2767	0.045533	1.652533	n/a	
0991	85AD	04F16E	3.8618	0.077236	1.684236	n/a	02EADB	2.2792	0.045584	1.652584	n/a	
0992	85AD	04F1C0	3.8628	0.077255	1.684255	n/a	02EB21	2.2801	0.045601	1.652601	n/a	
0993	85AD	04F187	3.8621	0.077242	1.684242	n/a	02EB4D	2.2806	0.045612	1.652612	n/a	
0994	85AD	04F1CF	3.8629	0.077259	1.684259	n/a	02EAD2	2.2791	0.045582	1.652582	n/a	
0995	85AD	04F19F	3.8624	0.077247	1.684247	n/a	02EAEE	2.2794	0.045589	1.652589	n/a	
0996	85AD	04F1AF	3.8626	0.077251	1.684251	n/a	02EA93	2.2784	0.045567	1.652567	n/a	
0997	85AD	04F17A	3.8619	0.077239	1.684239	n/a	02EBAC	2.2817	0.045634	1.652634	n/a	
0998	85AD	04F1D5	3.8630	0.077260	1.684260	n/a	02EB24	2.2801	0.045602	1.652602	n/a	
0999	85AD	04F170	3.8618	0.077236	1.684236	n/a	02EB2C	2.2802	0.045604	1.652604	n/a	
1000	85AD	04F155	3.8615	0.077230	1.684230	n/a	02EB02	2.2797	0.045594	1.652594	n/a	
1001	85AD	04F0F8	3.8604	0.077208	1.684208	n/a	02EA4B	2.2775	0.045550	1.652550	n/a	
1002	85AD	04F165	3.8617	0.077234	1.684234	n/a	02EB0C	2.2798	0.045596	1.652596	n/a	
1003	85AD	04F104	3.8605	0.077210	1.684210	n/a	02EAA4	2.2786	0.045571	1.652571	n/a	
1004	85AD	04F143	3.8613	0.077225	1.684225	n/a	02EAC0	2.2789	0.045578	1.652578	n/a	
1005	85AD	04F1AC	3.8625	0.077250	1.684250	n/a	02EAD1	2.2791	0.045582	1.652582	n/a	
1006	85AD	04F113	3.8607	0.077214	1.684214	n/a	02EB27	2.2801	0.045603	1.652603	n/a	
1007	85AD	04F142	3.8613	0.077225	1.684225	n/a	02EB41	2.2804	0.045609	1.652609	n/a	
1008	85AD	04F0A1	3.8593	0.077187	1.684187	n/a	02EBA3	2.2816	0.045632	1.652632	n/a	
1009	85AD	04F071	3.8588	0.077175	1.684175	n/a	02EB4E	2.2806	0.045612	1.652612	n/a	
1010	85AD	04F153	3.8615	0.077229	1.684229	n/a	02EB46	2.2805	0.045610	1.652610	n/a	
1011	85AD	04F12D	3.8610	0.077220	1.684220	n/a	02EBA5	2.2816	0.045633	1.652633	n/a	
1012	85AD	04F127	3.8609	0.077219	1.684219	n/a	02EBC9	2.2821	0.045641	1.652641	n/a	
1013	85AD	04F045	3.8582	0.077165	1.684165	n/a	02EBBB	2.2819	0.045638	1.652638	n/a	
1014	85AD	04F0CF	3.8599	0.077198	1.684198	n/a	02EB65	2.2809	0.045617	1.652617	n/a	
1015	85AD	04F036	3.8581	0.077161	1.684161	n/a	02EB76	2.2811	0.045621	1.652621	n/a	
1016	85AD	04F0B0	3.8595	0.077190	1.684190	n/a	02EB5D	2.2808	0.045615	1.652615	n/a	
1017	85AD	04F0EE	3.8603	0.077205	1.684205	n/a	02EBA6	2.2816	0.045633	1.652633	n/a	
1018	85AD	04F0EB	3.8602	0.077204	1.684204	n/a	02EB4A	2.2805	0.045611	1.652611	n/a	
1019	85AD	04F14A	3.8614	0.077227	1.684227	n/a	02EBB9	2.2819	0.045637	1.652637	n/a	
1020	85AD	04F0D0	3.8599	0.077198	1.684198	n/a	02EBA2	2.2816	0.045632	1.652632	n/a	
1021	85AD	04F112	3.8607	0.077214	1.684214	n/a	02EBD3	2.2822	0.045644	1.652644	n/a	
1022	85AD	04F19E	3.8624	0.077247	1.684247	n/a	02EC91	2.2844	0.045689	1.652689	n/a	
1023	85AD	04F16A	3.8617	0.077235	1.684235	n/a	02EC3E	2.2835	0.045669	1.652669	n/a	
1024	85AD	04F0B9	3.8596	0.077193	1.684193	n/a	02ECA4	2.2847	0.045693	1.652693	n/a	
1025	85AD	04F0A6	3.8594	0.077188	1.684188	n/a	02EC84	2.2843	0.045686	1.652686	n/a	
1026	85AD	04F112	3.8607	0.077214	1.684214	n/a	02EC73	2.2841	0.045682	1.652682	n/a	
1027	85AD	04F11C	3.8608	0.077216	1.684216	n/a	02ED04	2.2858	0.045716	1.652716	n/a	
1028	85AD	04F0D0	3.8599	0.077198	1.684198	n/a	02ECA4	2.2847	0.045693	1.652693	n/a	
1029	85AD	04F0D0	3.8599	0.077198	1.684198	n/a	02ECF9	2.2857	0.045714	1.652714	n/a	
1030	85AD	04F0FC	3.8604	0.077209	1.684209	n/a	02ECCE	2.2852	0.045703	1.652703	n/a	
1031	85AD	04F0EC	3.8602	0.077205	1.684205	n/a	02ECE7	2.2855	0.045709	1.652709	n/a	
1032	85AD	04F09C	3.8593	0.077186	1.684186	n/a	02ECC0	2.2850	0.045700	1.652700	n/a	
1033	85AD	04F167	3.8617	0.077234	1.684234	n/a	02ECAD	2.2848	0.045696	1.652696	n/a	
1034	85AD	04F171	3.8618	0.077236	1.684236	n/a	02ECD4	2.2852	0.045705	1.652705	n/a	
1035	85AD	04F0BF	3.8597	0.077194	1.684194	n/a	02EC6E	2.2840	0.045681	1.652681	n/a	
1036	85AD	04F10A	3.8606	0.077212	1.684212	n/a	02ECAD	2.2848	0.045696	1.652696	n/a	
1037	85AD	04F0BE	3.8597	0.077194	1.684194	n/a	02EC22	2.2831	0.045662	1.652662	n/a	
1038	85AD	04F098	3.8592	0.077185	1.684185	n/a	02EBEB	2.2825	0.045649	1.652649	n/a	
1039	85AD	04F0B1	3.8595	0.077191	1.684191	n/a	02EB63	2.2808	0.045617	1.652617	n/a	
1040	85AD	04F07C	3.8589	0.077178	1.684178	n/a	02EC28	2.2832	0.045664	1.652664	n/a	
1041	85AD	04F0F6	3.8604	0.077207	1.684207	n/a	02EC7B	2.2842	0.045684	1.652684	n/a	
1042	85AD	04F0AE	3.8595	0.077190	1.684190	n/a	02ECA9	2.2847	0.045695	1.652695	n/a	
1043	85AD	04F055	3.8584	0.077169	1.684169	n/a	02ED1A	2.2861	0.045722	1.652722	n/a	
1044	85AD	04F071	3.8588	0.077175	1.684175	n/a	02ECB5	2.2849	0.045697	1.652697	n/a	
1045	85AD	04F0A0	3.8593	0.077187	1.684187	n/a	02EC11	2.2829	0.045658	1.652658	n/a	
1046	85AD	04EFE6	3.8571	0.077142	1.684142	n/a	02EB9B	2.2815	0.045630	1.652630	n/a	
1047	85AD	04F034	3.8580	0.077161	1.684161	n/a	02EC59	2.2838	0.045676	1.652676	n/a	
1048	85AD	04F04B	3.8583	0.077166	1.684166	n/a	02EC82	2.2843	0.045685	1.652685	n/a	
1049	85AD	04EFD2	3.8569	0.077137	1.684137	n/a	02EC41	2.2835	0.045670	1.652670	n/a	
1050	85AD	04F034	3.8580	0.077161	1.684161	n/a	02EC2B	2.2832	0.045665	1.652665	n/a	
1051	85AD	04EFD7	3.8569	0.077139	1.684139	n/a	02EBE3	2.2824	0.045647	1.652647	n/a	
1052	85AD	04EEDB	3.8539	0.077079	1.684079	n/a	02EB13	2.2799	0.045598	1.652598	n/a	
1053	85AD	04EFEC	3.8572	0.077144	1.684144	n/a	02EC26	2.2832	0.045663	1.652663	n/a	
1054	85AD	04F019	3.8577	0.077154	1.684154	n/a	02EBC9	2.2821	0.045641	1.652641	n/a	
1055	85AD	04F041	3.8582	0.077164	1.684164	n/a	02EBE9	2.2824	0.045649	1.652649	n/a	
1056	85AD	04EFFF	3.8574	0.077148	1.684148	n/a	02EC0D	2.2829	0.045657	1.652657	n/a	
1057	85AD	04EFF6	3.8573	0.077146	1.684146	n/a	02EBC4	2.2820	0.045640	1.652640	n/a	
1058	85AD	04EFE4	3.8571	0.077142	1.684142	n/a	02EC40	2.2835	0.045670	1.652670	n/a	
1059	85AD	04F060	3.8586	0.077171	1.684171	n/a	02EC27	2.2832	0.045664	1.652664	n/a	
1060	85AD	04EF38	3.8550	0.077101	1.684101	n/a	02EB70	2.2810	0.045620	1.652620	n/a	
1061	85AD	04EFE3	3.8571	0.077142	1.684142	n/a	02EA9A	2.2784	0.045569	1.652569	n/a	
1062	85AD	04EFAD	3.8564	0.077129	1.684129	n/a	02EB4A	2.2805	0.045611	1.652611	n/a	
1063	85AD	04EFFD	3.8574	0.077148	1.684148	n/a	02EB37	2.2803	0.045606	1.652606	n/a	
1064	85AD	04EED4	3.8538	0.077077	1.684077	n/a	02EA47	2.2775	0.045549	1.652549	n/a	
1065	85AD	04EF76	3.8558	0.077116	1.684116	n/a	02EAB5	2.2788	0.045575	1.652575	n/a	
1066	85AD	04EFA4	3.8563	0.077127	1.684127	n/a	02EB0D	2.2798	0.045596	1.652596	n/a	
1067	85AD	04EFEE	3.8572	0.077144	1.684144	n/a	02EB6A	2.2809	0.045619	1.652619	n/a	
1068	85AD	04EFFF	3.8574	0.077148	1.684148	n/a	02EB5B	2.2807	0.045615	1.652615	n/a	
1069	85AD	04F04A	3.8583	0.077166	1.684166	n/a	02EBA3	2.2816	0.045632	1.652632	n/a	
1070	85AD	04EF58	3.8554	0.077108	1.684108	n/a	02EAEA	2.2794	0.045588	1.652588	n/a	
1071	85AD	04EFBB	3.8566	0.077132	1.684132	n/a	02EB1A	2.2800	0.045599	1.652599	n/a	
1072	85AD	04EF0F	3.8545	0.077091	1.684091	n/a	02EAFB	2.2796	0.045592	1.652592	n/a	
1073	85AD	04EEDC	3.8539	0.077079	1.684079	n/a	02EAE4	2.2793	0.045587	1.652587	n/a	
1074	85AD	04EF28	3.8548	0.077097	1.684097	n/a	02EB1F	2.2800	0.045601	1.652601	n/a	
1075	85AD	04EEFB	3.8543	0.077086	1.684086	n/a	02EA0A	2.2767	0.045535	1.652535	n/a	
1076	85AD	04EFAC	3.8564	0.077128	1.684128	n/a	02EA2C	2.2771	0.045543	1.652543	n/a	
1077	85AD	04EFAE	3.8564	0.077129	1.684129	n/a	02EA69	2.2779	0.045557	1.652557	n/a	
1078	85AD	04EFE3	3.8571	0.077142	1.684142	n/a	02E9F8	2.2765	0.045530	1.652530	n/a	
1079	85AD	04EF71	3.8557	0.077114	1.684114	n/a	02EA46	2.2774	0.045549	1.652549	n/a	
1080	85AD	04F005	3.8575	0.077150	1.684150	n/a	02EA8D	2.2783	0.045566	1.652566	n/a	
1081	85AD	04EFD8	3.8569	0.077139	1.684139	n/a	02EA67	2.2778	0.045557	1.652557	n/a	
1082	85AD	04EF45	3.8552	0.077104	1.684104	n/a	02EA78	2.2780	0.045561	1.652561	n/a	
1083	85AD	04EEE1	3.8540	0.077080	1.684080	n/a	02EA4A	2.2775	0.045550	1.652550	n/a	
1084	85AD	04EEF3	3.8542	0.077084	1.684084	n/a	02EA83	2.2782	0.045563	1.652563	n/a	
1085	85AD	04EEAA	3.8533	0.077067	1.684067	n/a	02EA04	2.2767	0.045533	1.652533	n/a	
1086	85AD	04EEC1	3.8536	0.077072	1.684072	n/a	02E9E9	2.2763	0.045527	1.652527	n/a	
1087	85AD	04EE9B	3.8532	0.077063	1.684063	n/a	02E9E4	2.2763	0.045526	1.652526	n/a	
1088	85AD	04EECA	3.8537	0.077075	1.684075	n/a	02EA13	2.2768	0.045537	1.652537	n/a	
1089	85AD	04EED2	3.8538	0.077076	1.684076	n/a	02EA07	2.2767	0.045534	1.652534	n/a	
1090	85AD	04EE25	3.8518	0.077035	1.684035	n/a	02EA4B	2.2775	0.045550	1.652550	n/a	
1091	85AD	04EED6	3.8539	0.077077	1.684077	n/a	02E99F	2.2755	0.045509	1.652509	n/a	
1092	85AD	04EE1F	3.8517	0.077034	1.684034	n/a	02E9E6	2.2763	0.045526	1.652526	n/a	
1093	85AD	04EE0E	3.8515	0.077030	1.684030	n/a	02E952	2.2745	0.045491	1.652491	n/a	
1094	85AD	04EE3C	3.8520	0.077041	1.684041	n/a	02E952	2.2745	0.045491	1.652491	n/a	
1095	85AD	04EECA	3.8537	0.077075	1.684075	n/a	02E9D6	2.2761	0.045522	1.652522	n/a	
1096	85AD	04EF27	3.8548	0.077097	1.684097	n/a	02E9E5	2.2763	0.045526	1.652526	n/a	
1097	85AD	04EE46	3.8522	0.077043	1.684043	n/a	02E9AB	2.2756	0.045512	1.652512	n/a	
1098	85AD	04EE0F	3.8515	0.077030	1.684030	n/a	02E975	2.2750	0.045499	1.652499	n/a	
1099	85AD	04EDD7	3.8508	0.077017	1.684017	n/a	02E97F	2.2751	0.045501	1.652501	n/a	
1100	85AD	04EDB2	3.8504	0.077008	1.684008	n/a	02E8E7	2.2733	0.045465	1.652465	n/a	
