	Guage compr	TC Amp 2					TC Amp 3					
0228	85FD	D33406	-34.9975	-0.699950	0.907050	n/a	9F04EB	-75.7662	-1.515325	0.091675	n/a	
0229	85FD	D357BA	-34.8885	-0.697770	0.909230	n/a	9F0535	-75.7654	-1.515307	0.091693	n/a	
0230	85FD	D37C2F	-34.7773	-0.695545	0.911455	n/a	9F054A	-75.7651	-1.515302	0.091698	n/a	
0231	85FD	D39F39	-34.6703	-0.693407	0.913593	n/a	9F0521	-75.7656	-1.515312	0.091688	n/a	
0232	85FD	D3C254	-34.5632	-0.691264	0.915736	n/a	9F0556	-75.7650	-1.515299	0.091701	n/a	
0233	85FD	D3E538	-34.4567	-0.689134	0.917866	n/a	9F05D9	-75.7634	-1.515268	0.091732	n/a	
0234	85FD	D40830	-34.3500	-0.687000	0.920000	n/a	9F0530	-75.7654	-1.515308	0.091692	n/a	
0235	85FD	D42A25	-34.2464	-0.684928	0.922072	n/a	9F0588	-75.7644	-1.515287	0.091713	n/a	
0236	85FD	D44BBF	-34.1438	-0.682877	0.924123	n/a	9F0540	-75.7652	-1.515305	0.091695	n/a	
0237	85FD	D46D78	-34.0409	-0.680818	0.926182	n/a	9F05A3	-75.7640	-1.515281	0.091719	n/a	
0238	85FD	D48E4E	-33.9407	-0.678814	0.928186	n/a	9F05D9	-75.7634	-1.515268	0.091732	n/a	
0239	85FD	D4AF6C	-33.8396	-0.676793	0.930207	n/a	9F051B	-75.7657	-1.515313	0.091687	n/a	
0240	85FD	D4D001	-33.7402	-0.674804	0.932196	n/a	9F0579	-75.7645	-1.515291	0.091709	n/a	
0241	85FD	D4EFA4	-33.6437	-0.672873	0.934127	n/a	9F0599	-75.7642	-1.515283	0.091717	n/a	
0242	85FD	D50FB5	-33.5458	-0.670916	0.936084	n/a	9F0556	-75.7650	-1.515299	0.091701	n/a	
0243	85FD	D52F50	-33.4494	-0.668987	0.938013	n/a	9F0524	-75.7656	-1.515311	0.091689	n/a	
0244	85FD	D54EB5	-33.3535	-0.667071	0.939929	n/a	9F0542	-75.7652	-1.515304	0.091696	n/a	
0245	85FD	D56DC5	-33.2588	-0.665175	0.941825	n/a	9F059F	-75.7641	-1.515282	0.091718	n/a	
0246	85FD	D58B9B	-33.1677	-0.663354	0.943646	n/a	9F0564	-75.7648	-1.515296	0.091704	n/a	
0247	85FD	D5AA87	-33.0733	-0.661467	0.945533	n/a	9F063D	-75.7622	-1.515244	0.091756	n/a	
0248	85FD	D5C7F9	-32.9835	-0.659669	0.947331	n/a	9F05C3	-75.7637	-1.515273	0.091727	n/a	
0249	85FD	D5E655	-32.8908	-0.657816	0.949184	n/a	9F05E2	-75.7633	-1.515266	0.091734	n/a	
0250	85FD	D603B5	-32.8012	-0.656024	0.950976	n/a	9F0537	-75.7653	-1.515307	0.091693	n/a	
0251	85FD	D620C1	-32.7125	-0.654251	0.952749	n/a	9F0592	-75.7642	-1.515285	0.091715	n/a	
0252	85FD	D63E1A	-32.6230	-0.652459	0.954541	n/a	9F05D8	-75.7634	-1.515268	0.091732	n/a	
0253	85FD	D65AE6	-32.5351	-0.650702	0.956298	n/a	9F0592	-75.7642	-1.515285	0.091715	n/a	
0254	85FD	D676B0	-32.4503	-0.649006	0.957994	n/a	9F05D0	-75.7635	-1.515270	0.091730	n/a	
0255	85FD	D69301	-32.3639	-0.647277	0.959723	n/a	9F059A	-75.7642	-1.515283	0.091717	n/a	
0256	85FD	D6AF4A	-32.2776	-0.645551	0.961449	n/a	9F0580	-75.7645	-1.515289	0.091711	n/a	
0257	85FD	D6C9FB	-32.1961	-0.643922	0.963078	n/a	9F05E5	-75.7633	-1.515265	0.091735	n/a	
0258	85FD	D6E532	-32.1130	-0.642261	0.964739	n/a	9F05B7	-75.7638	-1.515276	0.091724	n/a	
0259	85FD	D7012E	-32.0276	-0.640553	0.966447	n/a	9F05CA	-75.7636	-1.515272	0.091728	n/a	
0260	85FD	D71BD6	-31.9463	-0.638926	0.968074	n/a	9F0644	-75.7621	-1.515243	0.091757	n/a	
0261	85FD	D73709	-31.8633	-0.637266	0.969734	n/a	9F040F	-75.7689	-1.515377	0.091623	n/a	
0262	85FD	D75266	-31.7798	-0.635596	0.971404	n/a	9F0477	-75.7676	-1.515352	0.091648	n/a	
0263	85FD	D76C07	-31.7016	-0.634031	0.972969	n/a	9F04B4	-75.7669	-1.515338	0.091662	n/a	
0264	85FD	D7863B	-31.6216	-0.632432	0.974568	n/a	9F045E	-75.7679	-1.515358	0.091642	n/a	
0265	85FD	D79FF0	-31.5432	-0.630863	0.976137	n/a	9F0500	-75.7660	-1.515320	0.091680	n/a	
0266	85FD	D7B96A	-31.4654	-0.629308	0.977692	n/a	9F04D0	-75.7666	-1.515331	0.091669	n/a	
0267	85FD	D7D246	-31.3895	-0.627791	0.979209	n/a	9F046A	-75.7678	-1.515356	0.091644	n/a	
0268	85FD	D7EB15	-31.3138	-0.626277	0.980723	n/a	9F0515	-75.7657	-1.515315	0.091685	n/a	
0269	85FD	D8041F	-31.2374	-0.624748	0.982252	n/a	9F0403	-75.7690	-1.515380	0.091620	n/a	
0270	85FD	D81C13	-31.1643	-0.623286	0.983714	n/a	9F048E	-75.7673	-1.515347	0.091653	n/a	
0271	85FD	D83559	-31.0872	-0.621744	0.985256	n/a	9F04B2	-75.7669	-1.515338	0.091662	n/a	
0272	85FD	D84D49	-31.0141	-0.620283	0.986717	n/a	9F04B5	-75.7669	-1.515338	0.091662	n/a	
0273	85FD	D86527	-30.9413	-0.618826	0.988174	n/a	9F0492	-75.7673	-1.515346	0.091654	n/a	
0274	85FD	D87D36	-30.8679	-0.617358	0.989642	n/a	9F04AA	-75.7670	-1.515340	0.091660	n/a	
0275	85FD	D89487	-30.7967	-0.615934	0.991066	n/a	9F04B3	-75.7669	-1.515338	0.091662	n/a	
0276	85FD	D8AC19	-30.7248	-0.614496	0.992504	n/a	9F04C9	-75.7666	-1.515333	0.091667	n/a	
0277	85FD	D8C2AC	-30.6559	-0.613118	0.993882	n/a	9F048C	-75.7674	-1.515347	0.091653	n/a	
0278	85FD	D8DA19	-30.5844	-0.611688	0.995312	n/a	9F047C	-75.7676	-1.515351	0.091649	n/a	
0279	85FD	D8F0EF	-30.5147	-0.610294	0.996706	n/a	9F0467	-75.7678	-1.515356	0.091644	n/a	
0280	85FD	D906A3	-30.4485	-0.608970	0.998030	n/a	9F0410	-75.7688	-1.515377	0.091623	n/a	
0281	85FD	D91DD1	-30.3777	-0.607555	0.999445	n/a	9F0470	-75.7677	-1.515354	0.091646	n/a	
0282	85FD	D933CF	-30.3106	-0.606213	1.000787	n/a	9F0463	-75.7679	-1.515357	0.091643	n/a	
0283	85FD	D94948	-30.2451	-0.604902	1.002098	n/a	9F0444	-75.7682	-1.515365	0.091635	n/a	
0284	85FD	D95F80	-30.1773	-0.603546	1.003454	n/a	9F0451	-75.7681	-1.515361	0.091639	n/a	
0285	85FD	D97539	-30.1110	-0.602220	1.004780	n/a	9F03F7	-75.7691	-1.515383	0.091617	n/a	
0286	85FD	D98A73	-30.0462	-0.600925	1.006075	n/a	9F041E	-75.7687	-1.515374	0.091626	n/a	
0287	85FD	D99FD8	-29.9809	-0.599619	1.007381	n/a	9F0474	-75.7677	-1.515353	0.091647	n/a	
0288	85FD	D9B4CB	-29.9170	-0.598340	1.008660	n/a	9F0427	-75.7686	-1.515372	0.091628	n/a	
0289	85FD	D9C96D	-29.8540	-0.597081	1.009919	n/a	9F0467	-75.7678	-1.515356	0.091644	n/a	
0290	85FD	D9DF2C	-29.7877	-0.595754	1.011246	n/a	9F0441	-75.7683	-1.515365	0.091635	n/a	
0291	85FD	D9F352	-29.7262	-0.594524	1.012476	n/a	9F0489	-75.7674	-1.515348	0.091652	n/a	
0292	85FD	DA0800	-29.6631	-0.593262	1.013738	n/a	9F0454	-75.7680	-1.515361	0.091639	n/a	
0293	85FD	DA1C73	-29.6007	-0.592013	1.014987	n/a	9F0415	-75.7688	-1.515376	0.091624	n/a	
0294	85FD	DA30D0	-29.5385	-0.590771	1.016229	n/a	9F0446	-75.7682	-1.515364	0.091636	n/a	
0295	85FD	DA4447	-29.4791	-0.589583	1.017417	n/a	9F04B9	-75.7668	-1.515337	0.091663	n/a	
0296	85FD	DA58FF	-29.4159	-0.588318	1.018682	n/a	9F0471	-75.7677	-1.515354	0.091646	n/a	
0297	85FD	DA6C96	-29.3561	-0.587122	1.019878	n/a	9F0428	-75.7686	-1.515371	0.091629	n/a	
0298	85FD	DA806A	-29.2956	-0.585912	1.021088	n/a	9F0448	-75.7682	-1.515364	0.091636	n/a	
0299	85FD	DA9374	-29.2375	-0.584750	1.022250	n/a	9F040F	-75.7689	-1.515377	0.091623	n/a	
0300	85FD	DAA6E5	-29.1782	-0.583563	1.023437	n/a	9F0443	-75.7682	-1.515365	0.091635	n/a	
0301	85FD	DABA1D	-29.1195	-0.582390	1.024610	n/a	9F0491	-75.7673	-1.515346	0.091654	n/a	
0302	85FD	DACD74	-29.0605	-0.581210	1.025790	n/a	9F038D	-75.7704	-1.515408	0.091592	n/a	
0303	85FD	DAE020	-29.0035	-0.580070	1.026930	n/a	9F044D	-75.7681	-1.515362	0.091638	n/a	
0304	85FD	DAF257	-28.9479	-0.578959	1.028041	n/a	9F044C	-75.7681	-1.515363	0.091637	n/a	
0305	85FD	DB0565	-28.8898	-0.577796	1.029204	n/a	9F0462	-75.7679	-1.515357	0.091643	n/a	
0306	85FD	DB17BA	-28.8338	-0.576677	1.030323	n/a	9F03D5	-75.7696	-1.515391	0.091609	n/a	
0307	85FD	DB2A08	-28.7780	-0.575559	1.031441	n/a	9F0427	-75.7686	-1.515372	0.091628	n/a	
0308	85FD	DB3C7E	-28.7216	-0.574433	1.032567	n/a	9F03CB	-75.7697	-1.515393	0.091607	n/a	
0309	85FD	DB4EC2	-28.6659	-0.573318	1.033682	n/a	9F03C2	-75.7698	-1.515396	0.091604	n/a	
0310	85FD	DB6073	-28.6119	-0.572238	1.034762	n/a	9F0400	-75.7690	-1.515381	0.091619	n/a	
0311	85FD	DB72B8	-28.5561	-0.571123	1.035877	n/a	9F0419	-75.7687	-1.515375	0.091625	n/a	
0312	85FD	DB844E	-28.5025	-0.570050	1.036950	n/a	9F0417	-75.7688	-1.515375	0.091625	n/a	
0313	85FD	DB9557	-28.4505	-0.569010	1.037990	n/a	9F03AB	-75.7701	-1.515401	0.091599	n/a	
0314	85FD	DBA709	-28.3965	-0.567930	1.039070	n/a	9F03EB	-75.7693	-1.515386	0.091614	n/a	
0315	85FD	DBB87E	-28.3432	-0.566864	1.040136	n/a	9F03CE	-75.7696	-1.515393	0.091607	n/a	
0316	85FD	DBC973	-28.2915	-0.565829	1.041171	n/a	9F0417	-75.7688	-1.515375	0.091625	n/a	
0317	85FD	DBDB33	-28.2373	-0.564746	1.042254	n/a	9F0379	-75.7706	-1.515413	0.091587	n/a	
0318	85FD	DBEC2C	-28.1855	-0.563710	1.043290	n/a	9F03DE	-75.7694	-1.515389	0.091611	n/a	
0319	85FD	DBFCED	-28.1344	-0.562687	1.044313	n/a	9F0420	-75.7687	-1.515373	0.091627	n/a	
0320	85FD	DC0DC6	-28.0830	-0.561659	1.045341	n/a	9F03F4	-75.7692	-1.515384	0.091616	n/a	
0321	85FD	DC1E1A	-28.0331	-0.560663	1.046337	n/a	9F03E1	-75.7694	-1.515388	0.091612	n/a	
0322	85FD	DC2F60	-27.9804	-0.559608	1.047392	n/a	9F03EC	-75.7693	-1.515386	0.091614	n/a	
0323	85FD	DC3F19	-27.9324	-0.558649	1.048351	n/a	9F03F5	-75.7692	-1.515383	0.091617	n/a	
0324	85FD	DC4F5C	-27.8828	-0.557656	1.049344	n/a	9F0411	-75.7688	-1.515377	0.091623	n/a	
0325	85FD	DC5FE7	-27.8323	-0.556646	1.050354	n/a	9F03E7	-75.7693	-1.515387	0.091613	n/a	
0326	85FD	DC7036	-27.7826	-0.555651	1.051349	n/a	9F03DF	-75.7694	-1.515389	0.091611	n/a	
0327	85FD	DC8067	-27.7331	-0.554663	1.052337	n/a	9F0472	-75.7677	-1.515354	0.091646	n/a	
0328	85FD	DC9030	-27.6850	-0.553699	1.053301	n/a	9F045D	-75.7679	-1.515359	0.091641	n/a	
0329	85FD	DC9FAB	-27.6377	-0.552754	1.054246	n/a	9F0449	-75.7682	-1.515363	0.091637	n/a	
0330	85FD	DCAF33	-27.5903	-0.551807	1.055193	n/a	9F041E	-75.7687	-1.515374	0.091626	n/a	
0331	85FD	DCBF59	-27.5410	-0.550821	1.056179	n/a	9F03DB	-75.7695	-1.515390	0.091610	n/a	
0332	85FD	DCCE97	-27.4945	-0.549891	1.057109	n/a	9F03F9	-75.7691	-1.515382	0.091618	n/a	
0333	85FD	DCDE5D	-27.4464	-0.548928	1.058072	n/a	9F03D0	-75.7696	-1.515392	0.091608	n/a	
0334	85FD	DCED6F	-27.4004	-0.548008	1.058992	n/a	9F03BD	-75.7698	-1.515397	0.091603	n/a	
0335	85FD	DCFC85	-27.3544	-0.547087	1.059913	n/a	9F03EA	-75.7693	-1.515386	0.091614	n/a	
0336	85FD	DD0C02	-27.3071	-0.546142	1.060858	n/a	9F03A9	-75.7701	-1.515402	0.091598	n/a	
0337	85FD	DD1B5B	-27.2603	-0.545205	1.061795	n/a	9F0378	-75.7707	-1.515413	0.091587	n/a	
0338	85FD	DD29CD	-27.2162	-0.544324	1.062676	n/a	9F03FE	-75.7691	-1.515381	0.091619	n/a	
0339	85FD	DD38E0	-27.1702	-0.543403	1.063597	n/a	9F03FD	-75.7691	-1.515382	0.091618	n/a	
0340	85FD	DD47B1	-27.1250	-0.542499	1.064501	n/a	9F03CA	-75.7697	-1.515394	0.091606	n/a	
0341	85FD	DD5699	-27.0795	-0.541589	1.065411	n/a	9F03C7	-75.7697	-1.515394	0.091606	n/a	
0342	85FD	DD64FA	-27.0356	-0.540712	1.066288	n/a	9F046C	-75.7678	-1.515355	0.091645	n/a	
0343	85FD	DD742C	-26.9892	-0.539784	1.067216	n/a	9F046A	-75.7678	-1.515356	0.091644	n/a	
0344	85FD	DD81F1	-26.9472	-0.538944	1.068056	n/a	9F0437	-75.7684	-1.515368	0.091632	n/a	
0345	85FD	DD90AD	-26.9022	-0.538045	1.068955	n/a	9F043F	-75.7683	-1.515366	0.091634	n/a	
0346	85FD	DD9E69	-26.8603	-0.537206	1.069794	n/a	9F0426	-75.7686	-1.515372	0.091628	n/a	
0347	85FD	DDACDD	-26.8162	-0.536324	1.070676	n/a	9F048E	-75.7673	-1.515347	0.091653	n/a	
0348	85FD	DDBAE1	-26.7734	-0.535469	1.071531	n/a	9F0449	-75.7682	-1.515363	0.091637	n/a	
0349	85FD	DDC89A	-26.7316	-0.534631	1.072369	n/a	9F043F	-75.7683	-1.515366	0.091634	n/a	
0350	85FD	DDD6EA	-26.6879	-0.533758	1.073242	n/a	9F044A	-75.7682	-1.515363	0.091637	n/a	
0351	85FD	DDE49C	-26.6461	-0.532922	1.074078	n/a	9F03F7	-75.7691	-1.515383	0.091617	n/a	
0352	85FD	DDF242	-26.6044	-0.532089	1.074911	n/a	9F0412	-75.7688	-1.515377	0.091623	n/a	
0353	85FD	DE0035	-26.5619	-0.531237	1.075763	n/a	9F03FE	-75.7691	-1.515381	0.091619	n/a	
0354	85FD	DE0D92	-26.5211	-0.530422	1.076578	n/a	9F0443	-75.7682	-1.515365	0.091635	n/a	
0355	85FD	DE1B7B	-26.4786	-0.529573	1.077427	n/a	9F043B	-75.7683	-1.515367	0.091633	n/a	
0356	85FD	DE28C9	-26.4380	-0.528760	1.078240	n/a	9F044E	-75.7681	-1.515362	0.091638	n/a	
0357	85FD	DE36A5	-26.3957	-0.527915	1.079085	n/a	9F0483	-75.7675	-1.515350	0.091650	n/a	
0358	85FD	DE43F9	-26.3551	-0.527101	1.079899	n/a	9F0444	-75.7682	-1.515365	0.091635	n/a	
0359	85FD	DE510E	-26.3151	-0.526303	1.080697	n/a	9F0407	-75.7690	-1.515379	0.091621	n/a	
0360	85FD	DE5E09	-26.2755	-0.525510	1.081490	n/a	9F043A	-75.7683	-1.515367	0.091633	n/a	
0361	85FD	DE6BA4	-26.2340	-0.524680	1.082320	n/a	9F03D0	-75.7696	-1.515392	0.091608	n/a	
0362	85FD	DE78A9	-26.1943	-0.523885	1.083115	n/a	9F03A0	-75.7702	-1.515404	0.091596	n/a	
0363	85FD	DE84F7	-26.1567	-0.523134	1.083866	n/a	9F03BB	-75.7699	-1.515397	0.091603	n/a	
0364	85FD	DE9240	-26.1162	-0.522323	1.084677	n/a	9F03BB	-75.7699	-1.515397	0.091603	n/a	
0365	85FD	DE9F43	-26.0765	-0.521529	1.085471	n/a	9F040B	-75.7689	-1.515378	0.091622	n/a	
0366	85FD	DEABAD	-26.0386	-0.520772	1.086228	n/a	9F0424	-75.7686	-1.515372	0.091628	n/a	
0367	85FD	DEB805	-26.0009	-0.520018	1.086982	n/a	9F033C	-75.7714	-1.515428	0.091572	n/a	
0368	85FD	DEC544	-25.9605	-0.519210	1.087790	n/a	9F0391	-75.7704	-1.515407	0.091593	n/a	
0369	85FD	DED1E6	-25.9219	-0.518439	1.088561	n/a	9F03FB	-75.7691	-1.515382	0.091618	n/a	
0370	85FD	DEDE56	-25.8840	-0.517680	1.089320	n/a	9F03B9	-75.7699	-1.515398	0.091602	n/a	
0371	85FD	DEEABE	-25.8461	-0.516922	1.090078	n/a	9F0356	-75.7711	-1.515421	0.091579	n/a	
0372	85FD	DEF6C8	-25.8094	-0.516187	1.090813	n/a	9F03B2	-75.7700	-1.515399	0.091601	n/a	
0373	85FD	DF0360	-25.7709	-0.515419	1.091581	n/a	9F0395	-75.7703	-1.515406	0.091594	n/a	
0374	85FD	DF0F61	-25.7343	-0.514686	1.092314	n/a	9F0397	-75.7703	-1.515406	0.091594	n/a	
0375	85FD	DF1BB5	-25.6967	-0.513934	1.093066	n/a	9F0397	-75.7703	-1.515406	0.091594	n/a	
0376	85FD	DF27E8	-25.6595	-0.513189	1.093811	n/a	9F032D	-75.7716	-1.515431	0.091569	n/a	
0377	85FD	DF33CB	-25.6232	-0.512464	1.094536	n/a	9F02C5	-75.7728	-1.515456	0.091544	n/a	
0378	85FD	DF3FD4	-25.5865	-0.511729	1.095271	n/a	9F02C9	-75.7727	-1.515455	0.091545	n/a	
0379	85FD	DF4BDE	-25.5497	-0.510994	1.096006	n/a	9F02F1	-75.7723	-1.515445	0.091555	n/a	
0380	85FD	DF585D	-25.5116	-0.510232	1.096768	n/a	9F038D	-75.7704	-1.515408	0.091592	n/a	
0381	85FD	DF63D0	-25.4766	-0.509533	1.097467	n/a	9F0303	-75.7721	-1.515441	0.091559	n/a	
0382	85FD	DF6F30	-25.4419	-0.508838	1.098162	n/a	9F02D9	-75.7726	-1.515451	0.091549	n/a	
0383	85FD	DF7B8D	-25.4042	-0.508084	1.098916	n/a	9F0320	-75.7717	-1.515434	0.091566	n/a	
0384	85FD	DF8718	-25.3690	-0.507379	1.099621	n/a	9F0353	-75.7711	-1.515422	0.091578	n/a	
0385	85FD	DF928A	-25.3340	-0.506681	1.100319	n/a	9F0349	-75.7712	-1.515424	0.091576	n/a	
0386	85FD	DF9E45	-25.2982	-0.505965	1.101035	n/a	9F03F9	-75.7691	-1.515382	0.091618	n/a	
0387	85FD	DFA99F	-25.2636	-0.505272	1.101728	n/a	9F03AB	-75.7701	-1.515401	0.091599	n/a	
0388	85FD	DFB50E	-25.2287	-0.504574	1.102426	n/a	9F0402	-75.7690	-1.515380	0.091620	n/a	
0389	85FD	DFC0E7	-25.1925	-0.503851	1.103149	n/a	9F044E	-75.7681	-1.515362	0.091638	n/a	
0390	85FD	DFCBC2	-25.1594	-0.503188	1.103812	n/a	9F0381	-75.7706	-1.515411	0.091589	n/a	
0391	85FD	DFD780	-25.1236	-0.502472	1.104528	n/a	9F03BE	-75.7698	-1.515397	0.091603	n/a	
0392	85FD	DFE22F	-25.0910	-0.501820	1.105180	n/a	9F0425	-75.7686	-1.515372	0.091628	n/a	
0393	85FD	DFED83	-25.0564	-0.501128	1.105872	n/a	9F03E3	-75.7694	-1.515388	0.091612	n/a	
0394	85FD	DFF90D	-25.0212	-0.500424	1.106576	n/a	9F0369	-75.7708	-1.515417	0.091583	n/a	
0395	85FD	E003F5	-24.9879	-0.499758	1.107242	n/a	9F0404	-75.7690	-1.515380	0.091620	n/a	
0396	85FD	E00F18	-24.9539	-0.499079	1.107921	n/a	9F03DB	-75.7695	-1.515390	0.091610	n/a	
0397	85FD	E019EB	-24.9209	-0.498418	1.108582	n/a	9F0461	-75.7679	-1.515358	0.091642	n/a	
0398	85FD	E02563	-24.8859	-0.497718	1.109282	n/a	9F0410	-75.7688	-1.515377	0.091623	n/a	
0399	85FD	E03055	-24.8525	-0.497050	1.109950	n/a	9F03B4	-75.7699	-1.515399	0.091601	n/a	
0400	85FD	E03AD8	-24.8204	-0.496408	1.110592	n/a	9F03B0	-75.7700	-1.515400	0.091600	n/a	
0401	85FD	E045FA	-24.7864	-0.495729	1.111271	n/a	9F032F	-75.7715	-1.515431	0.091569	n/a	
0402	85FD	E050A9	-24.7538	-0.495077	1.111923	n/a	9F03B8	-75.7699	-1.515398	0.091602	n/a	
0403	85FD	E05B32	-24.7217	-0.494434	1.112566	n/a	9F0373	-75.7707	-1.515414	0.091586	n/a	
0404	85FD	E06526	-24.6913	-0.493826	1.113174	n/a	9F035E	-75.7710	-1.515419	0.091581	n/a	
0405	85FD	E07082	-24.6566	-0.493133	1.113867	n/a	9F0386	-75.7705	-1.515410	0.091590	n/a	
0406	85FD	E07ADD	-24.6250	-0.492501	1.114499	n/a	9F0356	-75.7711	-1.515421	0.091579	n/a	
0407	85FD	E0857E	-24.5926	-0.491852	1.115148	n/a	9F03AB	-75.7701	-1.515401	0.091599	n/a	
0408	85FD	E08FE2	-24.5609	-0.491218	1.115782	n/a	9F0326	-75.7716	-1.515433	0.091567	n/a	
0409	85FD	E099E3	-24.5304	-0.490607	1.116393	n/a	9F0339	-75.7714	-1.515428	0.091572	n/a	
0410	85FD	E0A432	-24.4989	-0.489978	1.117022	n/a	9F03DC	-75.7695	-1.515389	0.091611	n/a	
0411	85FD	E0AE5B	-24.4679	-0.489358	1.117642	n/a	9F0361	-75.7709	-1.515419	0.091581	n/a	
0412	85FD	E0B84D	-24.4375	-0.488751	1.118249	n/a	9F0373	-75.7707	-1.515414	0.091586	n/a	
0413	85FD	E0C2C1	-24.4056	-0.488113	1.118887	n/a	9F0353	-75.7711	-1.515422	0.091578	n/a	
0414	85FD	E0CC82	-24.3759	-0.487518	1.119482	n/a	9F03C2	-75.7698	-1.515396	0.091604	n/a	
0415	85FD	E0D759	-24.3428	-0.486856	1.120144	n/a	9F03A5	-75.7701	-1.515402	0.091598	n/a	
0416	85FD	E0E12E	-24.3128	-0.486256	1.120744	n/a	9F0369	-75.7708	-1.515417	0.091583	n/a	
0417	85FD	E0EB3A	-24.2821	-0.485643	1.121357	n/a	9F0382	-75.7705	-1.515411	0.091589	n/a	
0418	85FD	E0F581	-24.2508	-0.485015	1.121985	n/a	9F039B	-75.7702	-1.515405	0.091595	n/a	
0419	85FD	E0FFA5	-24.2198	-0.484397	1.122603	n/a	9F02DE	-75.7725	-1.515450	0.091550	n/a	
0420	85FD	E1095E	-24.1902	-0.483803	1.123197	n/a	9F034A	-75.7712	-1.515424	0.091576	n/a	
0421	85FD	E11331	-24.1602	-0.483203	1.123797	n/a	9F03D1	-75.7696	-1.515392	0.091608	n/a	
0422	85FD	E11DA7	-24.1282	-0.482565	1.124435	n/a	9F0345	-75.7713	-1.515425	0.091575	n/a	
0423	85FD	E12781	-24.0982	-0.481964	1.125036	n/a	9F03AD	-75.7700	-1.515401	0.091599	n/a	
0424	85FD	E13112	-24.0690	-0.481380	1.125620	n/a	9F03B6	-75.7699	-1.515398	0.091602	n/a	
0425	85FD	E13B07	-24.0386	-0.480772	1.126228	n/a	9F02F6	-75.7722	-1.515444	0.091556	n/a	
0426	85FD	E144FE	-24.0082	-0.480164	1.126836	n/a	9F02F4	-75.7722	-1.515445	0.091555	n/a	
0427	85FD	E14E56	-23.9797	-0.479594	1.127406	n/a	9F02F2	-75.7723	-1.515445	0.091555	n/a	
0428	85FD	E15762	-23.9521	-0.479041	1.127959	n/a	9F02FD	-75.7721	-1.515443	0.091557	n/a	
0429	85FD	E16199	-23.9209	-0.478418	1.128582	n/a	9F031E	-75.7717	-1.515435	0.091565	n/a	
0430	85FD	E16B20	-23.8918	-0.477836	1.129164	n/a	9F02E8	-75.7724	-1.515448	0.091552	n/a	
0431	85FD	E1741D	-23.8644	-0.477288	1.129712	n/a	9F026E	-75.7738	-1.515477	0.091523	n/a	
0432	85FD	E17DE1	-23.8346	-0.476692	1.130308	n/a	9F02FB	-75.7722	-1.515443	0.091557	n/a	
0433	85FD	E18747	-23.8059	-0.476118	1.130882	n/a	9F031A	-75.7718	-1.515436	0.091564	n/a	
0434	85FD	E190C0	-23.7770	-0.475540	1.131460	n/a	9F028E	-75.7735	-1.515469	0.091531	n/a	
0435	85FD	E19A0D	-23.7486	-0.474972	1.132028	n/a	9F02D0	-75.7727	-1.515453	0.091547	n/a	
0436	85FD	E1A376	-23.7199	-0.474398	1.132602	n/a	9F02D6	-75.7726	-1.515452	0.091548	n/a	
0437	85FD	E1ACDB	-23.6912	-0.473825	1.133175	n/a	9F02E5	-75.7724	-1.515448	0.091552	n/a	
0438	85FD	E1B64F	-23.6624	-0.473248	1.133752	n/a	9F02EA	-75.7724	-1.515447	0.091553	n/a	
0439	85FD	E1BF49	-23.6350	-0.472700	1.134300	n/a	9F0300	-75.7721	-1.515442	0.091558	n/a	
0440	85FD	E1C88A	-23.6067	-0.472135	1.134865	n/a	9F0320	-75.7717	-1.515434	0.091566	n/a	
0441	85FD	E1D190	-23.5792	-0.471584	1.135416	n/a	9F0357	-75.7711	-1.515421	0.091579	n/a	
0442	85FD	E1DAA7	-23.5515	-0.471029	1.135971	n/a	9F0356	-75.7711	-1.515421	0.091579	n/a	
0443	85FD	E1E421	-23.5225	-0.470451	1.136549	n/a	9F0398	-75.7703	-1.515406	0.091594	n/a	
0444	85FD	E1ECE7	-23.4958	-0.469915	1.137085	n/a	9F03B5	-75.7699	-1.515399	0.091601	n/a	
0445	85FD	E1F637	-23.4674	-0.469347	1.137653	n/a	9F0379	-75.7706	-1.515413	0.091587	n/a	
0446	85FD	E1FEDC	-23.4410	-0.468819	1.138181	n/a	9F02E8	-75.7724	-1.515448	0.091552	n/a	
0447	85FD	E207A0	-23.4142	-0.468284	1.138716	n/a	9F02B0	-75.7730	-1.515461	0.091539	n/a	
0448	85FD	E210D2	-23.3862	-0.467723	1.139277	n/a	9F02D6	-75.7726	-1.515452	0.091548	n/a	
0449	85FD	E219C7	-23.3588	-0.467176	1.139824	n/a	9F02DC	-75.7725	-1.515450	0.091550	n/a	
0450	85FD	E22231	-23.3331	-0.466663	1.140337	n/a	9F0360	-75.7709	-1.515419	0.091581	n/a	
0451	85FD	E22B6F	-23.3049	-0.466099	1.140901	n/a	9F0319	-75.7718	-1.515436	0.091564	n/a	
0452	85FD	E234A3	-23.2769	-0.465537	1.141463	n/a	9F0291	-75.7734	-1.515468	0.091532	n/a	
0453	85FD	E23CF1	-23.2515	-0.465030	1.141970	n/a	9F027A	-75.7737	-1.515474	0.091526	n/a	
0454	85FD	E245BB	-23.2247	-0.464494	1.142506	n/a	9F02D0	-75.7727	-1.515453	0.091547	n/a	
0455	85FD	E24E9F	-23.1976	-0.463951	1.143049	n/a	9F02DD	-75.7725	-1.515450	0.091550	n/a	
0456	85FD	E256F3	-23.1721	-0.463443	1.143557	n/a	9F0384	-75.7705	-1.515410	0.091590	n/a	
